category,name,price,description,veg_nonveg,spice_level,source_file
Garlic Breads & More,Cheesy Dip,₹28.57,An all-time favorite with your Garlic Breadsticks & Stuffed Garlic Bread for a Cheesy indulgence,Veg,Normal,dominos_roorkee_menu.csv
Garlic Breads & More,Paneer Tikka Stuffed Garlic Bread,₹179,"Freshly Baked Stuffed Garlic Bread with Cheese, Onion and Paneer Tikka fillings. Comes with a dash of Basil Parsley Sprinkle on top",Veg,Normal,dominos_roorkee_menu.csv
Garlic Breads & More,Chicken Pepperoni Stuffed Garlic Bread,₹189,"Freshly Baked Garlic Bread stuffed with Delectable Chicken Pepperoni, Cheese and sprinkled with Basil Parsley",Non-Veg,Normal,dominos_roorkee_menu.csv
Garlic Breads & More,Taco Mexicana Veg,₹155,Truly irresistible! Crispy taco with veg patty & creamy harissa sauce,Veg,Normal,dominos_roorkee_menu.csv
Garlic Breads & More,Taco Mexicana Non Veg,₹189,Truly irresistible! Crispy taco with non-veg patty & creamy harissa sauce,Non-Veg,Normal,dominos_roorkee_menu.csv
Garlic Breads & More,Veg Parcel,₹49,Snacky bites! Pizza rolls with paneer & creamy harissa sauce,Veg,Normal,dominos_roorkee_menu.csv
Garlic Breads & More,Chicken Parcel,₹59,Snacky bites! Pizza rolls with chicken sausage & creamy harissa sauce,Non-Veg,Normal,dominos_roorkee_menu.csv
Garlic Breads & More,Burger Pizza - Classic Veg,₹125,"Oven-baked buns with cheese, tomato & capsicum in creamy mayo",Veg,Normal,dominos_roorkee_menu.csv
Garlic Breads & More,Burger Pizza - Premium Veg,₹155,"Oven-baked buns with cheese, paneer, tomato, capsicum & red paprika in creamy mayo",Veg,Normal,dominos_roorkee_menu.csv
Garlic Breads & More,Burger Pizza - Classic Non Veg,₹169,"Oven-baked buns with cheese, peri-peri chicken, tomato & capsicum in creamy mayo",Non-Veg,Normal,dominos_roorkee_menu.csv
Garlic Breads & More,Tomato Ketchup,₹1.90,Goodness of Tomato Ketchup in mini sachets,Veg,Normal,dominos_roorkee_menu.csv
Garlic Breads & More,Taco Mexicana Veg (Single),₹79,Truly irresistible! Crispy taco with veg patty & creamy harissa sauce,Veg,Normal,dominos_roorkee_menu.csv
Desserts,Choco Lava Cake Gift Hamper,₹325,"Dive into the ultimate dessert experience with our Lavalicious Combo that’s Made to Share. 
*We don't include a spoon or napkin to support sustainability",Veg,Normal,dominos_roorkee_menu.csv
Desserts,Red Velvet Lava Cake,₹149,A truly indulgent experience with sweet and rich red velvet cake on a creamy cheese flavoured base to give a burst of flavour in every bite!,Veg,Normal,dominos_roorkee_menu.csv
Desserts,Choco Lava Cake,₹109,"Chocolate lovers delight! Indulgent, gooey molten lava inside chocolate cake",Veg,Normal,dominos_roorkee_menu.csv
Desserts,Butterscotch Mousse Cake,₹103.81,Sweet temptation! Butterscotch flavored mousse,Veg,Normal,dominos_roorkee_menu.csv
Drinks (Beverages),Coca Cola 475ml,₹66.66,Sparkling and Refreshing Beverage,Veg,Normal,dominos_roorkee_menu.csv
Drinks (Beverages),Sprite 475ml,₹66.66,Refreshing clear drink with a natural lemon flavour,Veg,Normal,dominos_roorkee_menu.csv
Drinks (Beverages),Fanta 475ml,₹66.66,Delicious Orange Flavoured Beverage,Veg,Normal,dominos_roorkee_menu.csv
Drinks (Beverages),Coca Cola Zero Sugar 330ml,₹66.66,"Maximum Taste, Zero Sugar",Veg,Normal,dominos_roorkee_menu.csv
Drinks (Beverages),Nagpur Orange,₹71.43,Enjoy Oranges from Nagpur with the goodness of Fiber,Veg,Normal,dominos_roorkee_menu.csv
Drinks (Beverages),B Natural Alphonsos from Ratnagiri (300 ml),₹71.43,Alphonsos only from Ratnagiri with the Goodness of Fiber,Veg,Normal,dominos_roorkee_menu.csv
Drinks (Beverages),B Natural Mixed Fruit from Himalayas (300 ml),₹71.43,Premium fruits from Himalayas with the Goodness of Fiber,Veg,Normal,dominos_roorkee_menu.csv
Drinks (Beverages),Aquavess Water (500ml),₹28.58,Packaged Drinking Water,Veg,Normal,dominos_roorkee_menu.csv
Pizza & More,Margherita Pizza Regular,₹109,Classic delight with 100% real mozzarella cheese.,Veg,Normal,dominos_roorkee_menu.csv
Pizza & More,Classic Pizza Mania,₹49,A classic pizza topped with sprinkle of basil and parsley herbs,Veg,Normal,dominos_roorkee_menu.csv
Teej Specials,Big Kalakand Ghewar 1Pc (530gm - 560gm),₹546.66,"Refined flour batter deep-fried to a honeycomb texture, dipped in sugar syrup, topped with creamy kalakand, silver leaf, and pistachio flakes.",Veg,Normal,haldirams_raj_nagar_menu.csv
Teej Specials,Big Malai Ghewar 1 Pc (520gm - 540gm),₹463.80,"Crisp honeycomb ghewar soaked in sugar syrup, layered with rich malai, finished with silver leaf and a sprinkle of pistachio flakes.",Veg,Normal,haldirams_raj_nagar_menu.csv
Teej Specials,Small Malai Ghewar 4 Pc (475gm - 510gm),₹504.76,"Crispy mini ghewar soaked in syrup, crowned with malai and pistachio flakes, wrapped in festive silver leaf.",Veg,Normal,haldirams_raj_nagar_menu.csv
Teej Specials,Big Kesariya Ghewar 2Pc (580gm - 600gm),₹593.33,"Traditional honeycomb ghewar infused with saffron sugar syrup, garnished with silver leaf, dry fruits, and pistachio flakes.",Veg,Normal,haldirams_raj_nagar_menu.csv
Teej Specials,Small Kesariya Ghewar 8Pc (690gm - 710gm),₹742.85,"Traditional ghewar infused with saffron sugar syrup, garnished with dry fruits and pistachio flakes.",Veg,Normal,haldirams_raj_nagar_menu.csv
Teej Specials,Kesar Feni (500gm),₹474.28,"Haldiram's Kesar Feni is a delectable traditional Indian dessert made from delicate, golden threads infused with the rich aroma of saffron. Perfect for festive occasions, this sweet treat melts in your mouth, leaving a lasting impression.",Veg,Normal,haldirams_raj_nagar_menu.csv
Teej Specials,White Feni (500gm),₹331.42,"Indulge in the rich, creamy delight of Haldiram's White Feni, a traditional Indian dessert crafted with premium ingredients for a luscious, melt-in-your-mouth experience.",Veg,Normal,haldirams_raj_nagar_menu.csv
Restaurant,Choley Bhature,₹190,"Haldiram's Chole Bhature is a beloved North Indian dish featuring crispy fried bhature bread with spiced chickpeas. Garnished with chilies, and coriander, it's served with mixed pickle and salad for a tangy kick.",Veg,Normal,haldirams_raj_nagar_menu.csv
Restaurant,Pani Puri,₹65,"A beloved Indian snack, also known as Golgappa, consisting of crispy puris served with spicy mint-coriander water, sweet and spicy flavorful tamarind water, and a mix of potatoes and chickpeas. The combination of sweet, tangy, and spicy flavors creates an explosion of taste.",Veg,Spicy,haldirams_raj_nagar_menu.csv
Restaurant,Raj Kachori,₹165,"Raj Kachori is a mouth-watering dish made with a crispy and hollow pastry shell stuffed with potatoes, chickpeas, and tangy spices. Topped with tamarind and mint chutney, yogurt, Sev noodles, and coriander leaves, it's a flavourful snack.",Veg,Normal,haldirams_raj_nagar_menu.csv
Restaurant,Pao Bhaji,₹190,"A popular Indian street food featuring a vegetable curry made with mashed potatoes, tomatoes, peas, and aromatic spices. Served with buttery pao bread and garnished with onions, coriander, and lemon, it's a filling and tasty dish enjoyed throughout India.",Veg,Normal,haldirams_raj_nagar_menu.csv
Restaurant,Matar Kulcha,₹160,"Matar Kulcha is a spicy and tangy dish made with soft kulchas and boiled white peas cooked with spices. Topped with onions, tomatoes, chilies, and coriander, it's served with tamarind chutney for extra flavour.",Veg,Spicy,haldirams_raj_nagar_menu.csv
Restaurant,Special Dahi Bhalla,₹160,"Haldiram's Special Dahi Bhalla features deep-fried lentil dumplings soaked in creamy and tangy yogurt, creating a refreshing taste. Generously garnished with tangy tamarind chutney, and aromatic spices, it offers a truly mouth-watering experience.",Veg,Normal,haldirams_raj_nagar_menu.csv
Restaurant,Bhalla Papdi,₹160,"Bhalla Papdi is a beloved street food dish from Old Delhi, India. It consists of crispy fried Papdi chips, boiled chickpeas and potatoes, yogurt, tamarind, cumin, chaat masala, red chili powder, and a sprinkle of sev noodles.",Veg,Normal,haldirams_raj_nagar_menu.csv
Restaurant,Papdi Chaat,₹160,"Made with Papdi chips, chickpeas, potatoes, yogurt, tamarind, spices, and Sev noodles, it's a tangy and savoury dish garnished with coriander leaves.",Veg,Normal,haldirams_raj_nagar_menu.csv
Restaurant,Puri sabji halwa,₹190,"Haldiram's Puri Sabji and Halwa is a famous breakfast dish from Purani Dilli in India. It comprises of fluffy deep-fried bread (puri), tangy potato curry (sabji) made with aromatic spices, and sweet semolina pudding (halwa) flavored with cardamom and saffron.",Veg,Normal,haldirams_raj_nagar_menu.csv
Restaurant,Aloo Tikki With Dahi,₹150,"Crispy Aloo Tikki Chaat with Dahi is a popular Indian snack, made with shallow-fried mashed potato patties, topped with creamy yogurt, tangy tamarind chutney, and spicy mint chutney. It is garnished with fresh coriander leaves and a sprinkle of chaat masala",Veg,Spicy,haldirams_raj_nagar_menu.csv
Restaurant,Aloo Tikki,₹120,"Made with mashed potatoes and a variety of spices such as cumin, coriander, and chili powder, formed into patties, and then shallow-fried until crispy on the outside. The Aloo Tikki is then topped with sweet and tangy tamarind chutney and a sprinkle of chaat masala.",Veg,Normal,haldirams_raj_nagar_menu.csv
Restaurant,Aloo Tikki With Choley,₹165,"The popular street food ""Aloo Tikki with Choley"" features crispy mashed potato patties topped with a spicy chickpea mixture and garnished with coriander leaves, chaat masala, and tangy chutneys, providing a burst of flavours and textures in every bite",Veg,Spicy,haldirams_raj_nagar_menu.csv
Restaurant,Vada Pao,₹80,"Vada Pao is a popular street food from Mumbai. It consists of a soft bun filled with a spicy potato patty. The patty is made with mashed potatoes, spices, and herbs, coated in gram flour batter and deep-fried. The bun is toasted and topped with tangy chutney.",Veg,Spicy,haldirams_raj_nagar_menu.csv
Restaurant,Dhokla (500gm),₹147,"Haldiram’s Dhokla is a light & flavourful snack that's Light and Flavorful and has an authentic taste of Gujarat. Made with a unique blend of fermented rice and split chickpeas, our dhoklas are soft, spongy, and melt in your mouth.",Veg,Normal,haldirams_raj_nagar_menu.csv
Restaurant,Dal Kachori - 2 pcs,₹40,"Indulge in the delightful and crispy goodness of our famous kachori. Bursting with a mouthwatering blend of spices, this savory snack is a quick hunger fix.",Veg,Normal,haldirams_raj_nagar_menu.csv
